,Topic ID,time span,keywords
142,17,6,"[(0.01630123534624604, 'Flughafen'), (0.014965427185105441, 'Flugzeug'), (0.012182893196599253, 'China'), (0.009902727110829419, 'USA'), (0.008085082014962513, 'Land'), (0.00688044785818474, 'Flug'), (0.006720821312160394, 'chinesisch'), (0.006170441966735432, 'Passagier'), (0.006044489499556805, 'Regierung'), (0.00594032960567041, 'fliegen'), (0.0056290986501901065, 'Pilot'), (0.005492053679022084, 'Maschine'), (0.005280872283225522, 'amerikanisch'), (0.005195777122927314, 'New'), (0.004699630622546361, 'London'), (0.004311048833485061, 'Dollar'), (0.003911687679336731, 'britisch'), (0.0038150237360334584, 'York'), (0.0035683443866288927, 'Tag'), (0.0035437731362025432, 'Präsident')]"
143,17,7,"[(0.015488268660675479, 'Flughafen'), (0.014233306722483819, 'Flugzeug'), (0.01344638967487474, 'China'), (0.010558333981152305, 'USA'), (0.008895311986960015, 'Land'), (0.007743914854697542, 'chinesisch'), (0.006753804584769887, 'Flug'), (0.006540258430795122, 'Regierung'), (0.006045601061504948, 'fliegen'), (0.005952905625632754, 'Passagier'), (0.005554107224951902, 'Pilot'), (0.005403696842286618, 'Maschine'), (0.004903790222029076, 'amerikanisch'), (0.004891157041995486, 'New'), (0.004647639767876923, 'britisch'), (0.004461976111980197, 'London'), (0.004425982922545348, 'Dollar'), (0.0037582852142676224, 'Mensch'), (0.0036600365138411447, 'York'), (0.0036599378572371648, 'Präsident')]"
144,18,0,"[(0.03711836301786878, 'Prozent'), (0.015430604455395534, 'Million'), (0.013990992402375778, 'Zahl'), (0.010182250909985995, 'Umsatz'), (0.009198844177291278, 'Vorjahr'), (0.009124029187005946, 'steigen'), (0.007815939950243178, 'hoch'), (0.006888497604482223, 'Gewinn'), (0.006872110383802587, 'liegen'), (0.006439734084442392, 'vergangen'), (0.006178029266191164, 'erhöhen'), (0.00610659283254672, 'Monat'), (0.0058316456459798485, 'Ende'), (0.005795728076690776, 'erreichen'), (0.005697333849827434, 'deutsch'), (0.005447518397027215, 'betragen'), (0.005338552881493081, 'Euro'), (0.00526163221162713, 'Anteil'), (0.0048823170298178216, 'laufend'), (0.004445551074296258, 'rechnen')]"
145,18,1,"[(0.03842124285544797, 'Prozent'), (0.01583315380928657, 'Million'), (0.01429149508714969, 'Zahl'), (0.009878703216531002, 'Umsatz'), (0.009236667854144863, 'steigen'), (0.009086613132902984, 'Vorjahr'), (0.007874537220110426, 'hoch'), (0.006968226993083269, 'liegen'), (0.006733658016200454, 'Gewinn'), (0.0065128737452560745, 'vergangen'), (0.006117652361213667, 'Monat'), (0.006106322937855714, 'erhöhen'), (0.005908917417551894, 'deutsch'), (0.0058578462863962955, 'Euro'), (0.00580070290613957, 'Ende'), (0.005673992390983066, 'erreichen'), (0.005436532108949154, 'betragen'), (0.005253376399823299, 'Anteil'), (0.004738541891223527, 'laufend'), (0.004456341267222059, 'rechnen')]"
146,18,2,"[(0.0411383951780096, 'Prozent'), (0.016674209674411033, 'Million'), (0.014920184643169545, 'Zahl'), (0.00945789943353843, 'steigen'), (0.009189469113756343, 'Umsatz'), (0.008819079230508876, 'Vorjahr'), (0.007970699980630299, 'hoch'), (0.007158403230396206, 'liegen'), (0.007136912769971933, 'Euro'), (0.006659220278101433, 'vergangen'), (0.006383734144444981, 'Gewinn'), (0.006372881594898747, 'deutsch'), (0.006127452705268772, 'Monat'), (0.005906110638606592, 'erhöhen'), (0.005722100548928714, 'Ende'), (0.00538546649065345, 'betragen'), (0.005373481655038665, 'erreichen'), (0.005215508098931382, 'Anteil'), (0.004502477828543759, 'sinken'), (0.004477224648986924, 'rechnen')]"
147,18,3,"[(0.045745083773136797, 'Prozent'), (0.0181344258572135, 'Million'), (0.01599086850737108, 'Zahl'), (0.009831816296208556, 'Euro'), (0.009812454496058004, 'steigen'), (0.008344108833560602, 'Vorjahr'), (0.008096962375258834, 'hoch'), (0.008019361040162062, 'Umsatz'), (0.007456654547417407, 'liegen'), (0.00717628577600116, 'deutsch'), (0.0069085638744802716, 'vergangen'), (0.006125236989977026, 'Monat'), (0.005796806190728824, 'Gewinn'), (0.005592492294854442, 'Ende'), (0.005474223242276076, 'erhöhen'), (0.00525888754163259, 'betragen'), (0.005186123414058041, 'Schweizer'), (0.005126963963448669, 'Anteil'), (0.004851366649638816, 'erreichen'), (0.004774049047315175, 'sinken')]"
148,18,4,"[(0.050761557963190956, 'Prozent'), (0.019468198005408686, 'Million'), (0.01682752204252526, 'Zahl'), (0.012253311313245599, 'Euro'), (0.010210883228463386, 'steigen'), (0.008325678718024166, 'hoch'), (0.00789499253920993, 'deutsch'), (0.007778247580420721, 'liegen'), (0.007723728824926809, 'Vorjahr'), (0.0073405513503018065, 'vergangen'), (0.006840324788470555, 'Umsatz'), (0.006255545187415008, 'Schweizer'), (0.006109520502275639, 'Monat'), (0.005889268464768802, 'Deutschland'), (0.005416019623061479, 'Ende'), (0.005261788360634118, 'Milliarde'), (0.0050940887380446515, 'Gewinn'), (0.005050549299320385, 'sinken'), (0.004980679923771008, 'Anteil'), (0.004960562072030667, 'betragen')]"
149,18,5,"[(0.05518056957235799, 'Prozent'), (0.020215222157059783, 'Million'), (0.016845857927935644, 'Zahl'), (0.01191558483999431, 'Euro'), (0.010310850813377044, 'steigen'), (0.008577721903950397, 'deutsch'), (0.008270720248889484, 'hoch'), (0.008137865790428267, 'liegen'), (0.008023527268713755, 'vergangen'), (0.007934878296809788, 'Deutschland'), (0.0075357032919412216, 'Schweizer'), (0.007031171898596077, 'Vorjahr'), (0.006233565897749904, 'Monat'), (0.005854461543891757, 'Milliarde'), (0.005651408017744174, 'Umsatz'), (0.00524515006601697, 'Ende'), (0.0052149342405823085, 'sinken'), (0.004916420900641456, 'Vergleich'), (0.004773179792242023, 'Anteil'), (0.004490482917977244, 'betragen')]"
150,18,6,"[(0.05797280199391875, 'Prozent'), (0.020118809316501618, 'Million'), (0.016176426809929634, 'Zahl'), (0.010534263575478075, 'Euro'), (0.01014331952043748, 'steigen'), (0.010050552208899992, 'Deutschland'), (0.009044064735477362, 'deutsch'), (0.008772262648147405, 'vergangen'), (0.008703420340767124, 'Schweizer'), (0.008524379896628274, 'liegen'), (0.008117139433574486, 'hoch'), (0.006486525665952676, 'Monat'), (0.006446648390427332, 'Milliarde'), (0.006353684081743911, 'Vorjahr'), (0.005518039464470123, 'Vergleich'), (0.005266954190747404, 'sinken'), (0.005109649540156379, 'Ende'), (0.004858319897712167, 'Nachfrage'), (0.004709196265743426, 'Umsatz'), (0.0045959842218987025, 'Anteil')]"
151,18,7,"[(0.05868578156113821, 'Prozent'), (0.01928537073917204, 'Million'), (0.015483950873585969, 'Zahl'), (0.010905485538052994, 'Deutschland'), (0.009876684177476303, 'steigen'), (0.009337026296953497, 'vergangen'), (0.009328125983286988, 'Schweizer'), (0.009326746325405382, 'Euro'), (0.008913481640334375, 'deutsch'), (0.008749233317297989, 'liegen'), (0.007895632762664938, 'hoch'), (0.006819580322784592, 'Monat'), (0.006490217936194313, 'Milliarde'), (0.0059441180699706195, 'Vergleich'), (0.0058661188375720265, 'Nachfrage'), (0.005861559124851245, 'Vorjahr'), (0.005387610432912815, 'Pandemie'), (0.0052227540332830625, 'sinken'), (0.005024691456006329, 'Ende'), (0.004963798400481755, 'zeigen')]"
152,19,0,"[(0.022828560716815154, 'Zürich'), (0.0183031509853826, 'Bus'), (0.017463033388723917, 'Bahnhof'), (0.014655727667139693, 'Basel'), (0.01440929726136422, 'Linie'), (0.013857156629249698, 'öffentlich'), (0.013155022518253278, 'Tram'), (0.013015918699191694, 'Zug'), (0.012777621607962489, 'Zürcher'), (0.010278374835108687, 'SBB'), (0.008562080521195057, 'Minute'), (0.008486665257418485, 'Verkehrsbetrieb'), (0.007684799398324902, 'Verkehrsverbund'), (0.007477958721852075, 'ZVV'), (0.007328354760671989, 'VBZ'), (0.007090874469780429, 'Hauptbahnhof'), (0.0065337519961919995, 'Kanton'), (0.005991226225443909, 'Uhr'), (0.005971768153729552, 'Fahrplan'), (0.005668395137243671, 'Fahrgast')]"
153,19,1,"[(0.021717263309869575, 'Zürich'), (0.018529318355772786, 'Bus'), (0.017645155424167332, 'Bahnhof'), (0.01533978508977255, 'Basel'), (0.0145406517466256, 'Linie'), (0.013804413432904953, 'Tram'), (0.013710722134946177, 'öffentlich'), (0.012379089232380411, 'Zug'), (0.012066532257165728, 'Zürcher'), (0.009858780617131831, 'SBB'), (0.008348999627709493, 'Minute'), (0.008295729469782936, 'Verkehrsbetrieb'), (0.007209958509193354, 'ZVV'), (0.007194576159892443, 'Verkehrsverbund'), (0.00719326171799775, 'VBZ'), (0.006634133531405686, 'Hauptbahnhof'), (0.006526155907595046, 'Kanton'), (0.005870430635956946, 'Fahrplan'), (0.005817960305552147, 'Haltestelle'), (0.005806461663904313, 'Uhr')]"
154,19,2,"[(0.01942676182221135, 'Zürich'), (0.018932580163023082, 'Bus'), (0.01796163844461582, 'Bahnhof'), (0.016826845557873685, 'Basel'), (0.015250969621370366, 'Tram'), (0.01475549409827708, 'Linie'), (0.01335024540196633, 'öffentlich'), (0.011005655477180036, 'Zug'), (0.010628908008349586, 'Zürcher'), (0.008981612305408771, 'SBB'), (0.007856157354528819, 'Minute'), (0.007818597403126914, 'Verkehrsbetrieb'), (0.0068827625089577255, 'VBZ'), (0.006562924792045138, 'ZVV'), (0.006497028890699396, 'Kanton'), (0.006269705406928436, 'Haltestelle'), (0.005971372471545636, 'Verkehrsverbund'), (0.005694835642670486, 'Fahrgast'), (0.005667654702084782, 'Fahrplan'), (0.005628013839221739, 'Basler')]"
155,19,3,"[(0.019466962498592377, 'Bus'), (0.01940439011945938, 'Basel'), (0.0183927678580539, 'Bahnhof'), (0.017841335249350474, 'Tram'), (0.01609335657297954, 'Zürich'), (0.014980532057061314, 'Linie'), (0.012666593418545617, 'öffentlich'), (0.008921869301753146, 'Zug'), (0.008579482146225451, 'Zürcher'), (0.00768475729152819, 'SBB'), (0.007096912379990818, 'Haltestelle'), (0.007009639481889925, 'Minute'), (0.006897631223717508, 'Verkehrsbetrieb'), (0.006511429812959907, 'Basler'), (0.006428027265051571, 'Kanton'), (0.006341957647747142, 'VBZ'), (0.0056756706588537535, 'Fahrgast'), (0.0053768131482887045, 'ZVV'), (0.005368299946400604, 'Fahrplan'), (0.005113196256196639, 'Bern')]"
156,19,4,"[(0.022968890243904798, 'Basel'), (0.021993532356594642, 'Tram'), (0.019619168889428204, 'Bus'), (0.018973288996553168, 'Bahnhof'), (0.01489197549030026, 'Linie'), (0.01306988429506701, 'Zürich'), (0.011315493984112367, 'öffentlich'), (0.00798147295390774, 'Haltestelle'), (0.007805947061365007, 'Basler'), (0.006763969710986361, 'Zürcher'), (0.0066525153872009435, 'Zug'), (0.006232587706260966, 'SBB'), (0.006031306913515516, 'Kanton'), (0.006015971328630969, 'VBZ'), (0.005900171583408268, 'Minute'), (0.0057518849390094575, 'Verkehrsbetrieb'), (0.00557428671382481, 'Fahrgast'), (0.005181272924858136, 'Stadt'), (0.005035015853897793, 'Region'), (0.004996186839116424, 'ZVV')]"
157,19,5,"[(0.02781154616863495, 'Basel'), (0.027302604179099042, 'Tram'), (0.019530428877267986, 'Bahnhof'), (0.01916147194096558, 'Bus'), (0.01458644152818632, 'Linie'), (0.010586752502380005, 'Zürich'), (0.010029706213767597, 'Basler'), (0.009523648722976973, 'öffentlich'), (0.009149238836299796, 'Haltestelle'), (0.006302162012672992, 'VBZ'), (0.005768075401241745, 'Region'), (0.005450155590292162, 'Stadt'), (0.005444185080068308, 'Verkehrsbetrieb'), (0.005441005916215694, 'Kanton'), (0.00541275091653184, 'Zürcher'), (0.005344771877390198, 'Fahrgast'), (0.005206530385149024, 'BVB'), (0.00497548403898302, 'SBB'), (0.004850284884633312, 'ZVV'), (0.004782759408784215, 'Million')]"
158,19,6,"[(0.03316009814350643, 'Basel'), (0.03129855131577403, 'Tram'), (0.019747654511311146, 'Bahnhof'), (0.018335922096670256, 'Bus'), (0.014047535971248668, 'Linie'), (0.013426564076468944, 'Basler'), (0.010254054495614487, 'Haltestelle'), (0.00883099967094433, 'Zürich'), (0.008042620675943248, 'öffentlich'), (0.007297449116645174, 'BVB'), (0.006755326743030866, 'VBZ'), (0.006254187740231694, 'Region'), (0.005631701944174346, 'Stadt'), (0.005524397156666656, 'Verkehrsbetrieb'), (0.005084536028484823, 'Fahrgast'), (0.004935392672721466, 'Kanton'), (0.004872411084230711, 'Tramlinie'), (0.004667503051517425, 'Passagier'), (0.004600694082525201, 'Million'), (0.00453757837643475, 'ZVV')]"
159,19,7,"[(0.03632855814341361, 'Basel'), (0.03295645918899673, 'Tram'), (0.01977999467253243, 'Bahnhof'), (0.017768786190909328, 'Bus'), (0.016764335709831116, 'Basler'), (0.013688968639618047, 'Linie'), (0.011284979136719941, 'Haltestelle'), (0.008921162304893385, 'BVB'), (0.007907160887270922, 'Zürich'), (0.007358906894874957, 'öffentlich'), (0.007196010729084397, 'VBZ'), (0.006336767037661686, 'Region'), (0.005856133450118853, 'Verkehrsbetrieb'), (0.00566300715971124, 'Stadt'), (0.004952264039600851, 'Fahrgast'), (0.004785789814257653, 'Passagier'), (0.0046626348711330465, 'Kanton'), (0.0045806967610773726, 'Tramlinie'), (0.004338335238777808, 'Baselbieter'), (0.0043000957729253135, 'Million')]"
